Observation ID,Common Name,Scientific Name,Family,Genus,Observed Length (m),Observed Weight (kg),Age Class,Sex,Date of Observation,Country/Region,Habitat Type,Conservation Status,Observer Name,Notes
149,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.55,577.8,Hatchling,Male,16-09-2018,Sudan,Swamps,Least Concern,Daniel Perez,Nest building
150,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,6.1,600.5,Juvenile,Unknown,28-07-2017,Sudan,Rivers,Least Concern,Leo Torres,Feeding on fish
151,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.08,336.3,Adult,Unknown,25-03-2007,Kenya,Swamps,Least Concern,Scarlett Reed,Tagged female
152,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.34,395.5,Subadult,Unknown,08-09-2020,Kenya,Lakes,Least Concern,Nathan Ward,Feeding on fish
153,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.03,430.4,Subadult,Female,10-01-2024,Tanzania,Rivers,Least Concern,Zoey Bell,Unusual vocalization
154,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.27,442.8,Adult,Male,03-12-2014,Vietnam,Flooded Savannas,Least Concern,Avery Price,Observed basking on rocks
155,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.94,449.1,Subadult,Female,22-10-2016,Tanzania,Lakes,Least Concern,Leo Torres,Observed basking on rocks
156,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.94,302.6,Subadult,Female,18-01-2014,Tanzania,Swamps,Least Concern,Mason Gray,Feeding on fish
157,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.07,462.8,Subadult,Unknown,19-09-2013,Sudan,Swamps,Least Concern,Scarlett Reed,Calm adult
158,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.74,326.9,Juvenile,Unknown,27-04-2022,Kenya,Lakes,Least Concern,Ella Cooper,Unusual vocalization
159,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.89,367.4,Subadult,Male,04-09-2013,Philippines,Lakes,Least Concern,Nathan Ward,Nest building
160,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.57,526.6,Hatchling,Female,28-08-2022,Tanzania,Lakes,Least Concern,Avery Price,Observed in shallow water
161,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.81,469.8,Adult,Unknown,23-08-2013,Mexico,Swamps,Least Concern,Zoey Bell,Active at dawn
162,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.33,279.3,Adult,Female,03-05-2019,Indonesia,Swamps,Least Concern,Mason Gray,Unusual vocalization
163,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.33,188.4,Adult,Female,30-04-2009,Tanzania,Swamps,Least Concern,Mason Gray,Unusual vocalization
164,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.07,338.6,Hatchling,Female,30-01-2008,Gabon,Swamps,Least Concern,Zoey Bell,Nest building
165,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.62,429.7,Subadult,Female,23-05-2013,Tanzania,Rivers,Least Concern,Nathan Ward,Nest building
166,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.24,462.0,Juvenile,Male,30-11-2020,Sudan,Lakes,Least Concern,Leo Torres,Calm adult
167,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.01,521.9,Juvenile,Male,16-04-2017,Sudan,Lakes,Least Concern,Nathan Ward,Active at dawn
168,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.11,404.6,Hatchling,Male,26-02-2013,Sudan,Swamps,Least Concern,Ella Cooper,Feeding on fish
169,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.22,494.4,Subadult,Unknown,05-06-2018,Tanzania,Rivers,Least Concern,Zoey Bell,Observed in shallow water
170,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.72,462.4,Subadult,Male,07-02-2012,Venezuela,Rivers,Least Concern,Daniel Perez,Active at dawn
171,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.57,310.9,Adult,Male,30-03-2005,Tanzania,Rivers,Least Concern,Ella Cooper,Feeding on fish
172,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.48,205.9,Subadult,Female,14-05-2010,Kenya,Rivers,Least Concern,Ella Cooper,Active at dawn
173,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.3,339.1,Adult,Female,06-12-2013,Sudan,Rivers,Least Concern,Zoey Bell,Feeding on fish
174,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.49,375.9,Juvenile,Female,06-03-2015,Tanzania,Rivers,Least Concern,Avery Price,Observed in shallow water
175,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.32,352.3,Hatchling,Male,14-03-2015,Kenya,Coastal,Least Concern,Avery Price,Observed basking on rocks
176,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.36,695.7,Adult,Unknown,23-01-2005,Thailand,Rivers,Least Concern,Avery Price,Tagged female
177,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.16,342.1,Juvenile,Male,28-05-2010,Sudan,Swamps,Least Concern,Avery Price,Nest building
178,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.55,248.6,Subadult,Male,14-07-2024,Tanzania,Swamps,Least Concern,Scarlett Reed,Observed in shallow water
179,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.84,408.6,Hatchling,Male,02-02-2011,Kenya,Lakes,Least Concern,Ella Cooper,Calm adult
180,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.82,463.9,Juvenile,Unknown,10-10-2005,Tanzania,Rivers,Least Concern,Mason Gray,Observed basking on rocks
181,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.38,302.2,Hatchling,Unknown,19-12-2009,Sudan,Rivers,Least Concern,Daniel Perez,Unusual vocalization
182,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.09,321.6,Subadult,Female,23-11-2020,Kenya,Rivers,Least Concern,Avery Price,Unusual vocalization
183,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.96,334.9,Juvenile,Female,02-11-2025,Tanzania,Swamps,Least Concern,Leo Torres,Active at dawn
184,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.72,658.5,Juvenile,Female,14-10-2020,Tanzania,Rivers,Least Concern,Ella Cooper,Nest building
185,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.64,359.1,Adult,Unknown,08-06-2007,Guatemala,Swamps,Least Concern,Leo Torres,Calm adult
186,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.41,592.4,Hatchling,Unknown,21-07-2006,Kenya,Lakes,Least Concern,Zoey Bell,Observed in shallow water
187,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.59,278.4,Adult,Unknown,02-10-2009,Kenya,Rivers,Least Concern,Scarlett Reed,Unusual vocalization
188,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.3,519.9,Subadult,Female,29-07-2023,Tanzania,Swamps,Least Concern,Ella Cooper,Observed in shallow water
189,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.2,201.1,Subadult,Male,07-12-2017,Australia,Swamps,Least Concern,Mason Gray,Calm adult
190,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.39,231.6,Adult,Male,12-01-2018,Colombia,Lakes,Least Concern,Ella Cooper,Calm adult
191,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.62,351.5,Hatchling,Unknown,13-10-2014,Colombia,Rivers,Least Concern,Zoey Bell,Observed basking on rocks
192,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.34,431.0,Subadult,Unknown,29-01-2005,Sudan,Rivers,Least Concern,Nathan Ward,Tagged female
193,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.43,646.6,Subadult,Unknown,17-12-2019,Mexico,Rivers,Least Concern,Leo Torres,Tagged female
194,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.93,530.2,Juvenile,Male,12-05-2007,Philippines,Rivers,Least Concern,Avery Price,Calm adult
195,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.64,473.8,Adult,Male,05-04-2019,Cuba,Coastal,Least Concern,Avery Price,Observed in shallow water
196,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.08,573.8,Hatchling,Male,06-04-2013,Kenya,Swamps,Least Concern,Scarlett Reed,Nest building
197,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.35,274.6,Subadult,Male,04-02-2006,Thailand,Lakes,Least Concern,Leo Torres,Observed in shallow water
198,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.88,388.0,Subadult,Unknown,16-09-2007,Cuba,Lakes,Least Concern,Ella Cooper,Observed basking on rocks
199,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.84,251.0,Subadult,Unknown,29-10-2025,Tanzania,Lakes,Least Concern,Avery Price,Unusual vocalization
200,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.67,266.0,Subadult,Male,04-05-2022,Venezuela,Lakes,Least Concern,Zoey Bell,Observed basking on rocks
201,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.46,182.3,Hatchling,Unknown,31-12-2006,Mexico,Rivers,Vulnerable,Scarlett Reed,Nest building
202,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.16,432.5,Juvenile,Male,14-03-2012,Venezuela,Swamps,Vulnerable,Scarlett Reed,Feeding on fish
203,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.53,324.7,Juvenile,Female,19-06-2020,Venezuela,Coastal,Vulnerable,Ella Cooper,Active at dawn
204,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.03,355.7,Hatchling,Male,12-07-2017,Cuba,Mangroves,Vulnerable,Ella Cooper,Calm adult
205,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.27,298.5,Juvenile,Male,27-12-2017,Mexico,Estuaries,Vulnerable,Daniel Perez,Observed basking on rocks
206,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.22,304.6,Adult,Female,06-10-2023,Mexico,Coastal,Vulnerable,Zoey Bell,Observed in shallow water
207,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.75,234.1,Hatchling,Male,06-01-2020,Mexico,Estuaries,Vulnerable,Mason Gray,Nest building
208,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.41,292.1,Adult,Female,17-09-2005,Mexico,Coastal,Vulnerable,Ella Cooper,Tagged female
209,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.06,293.3,Adult,Unknown,26-11-2012,Venezuela,Coastal,Vulnerable,Scarlett Reed,Feeding on fish
210,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.13,235.9,Hatchling,Unknown,17-01-2017,Indonesia,Lakes,Vulnerable,Avery Price,Observed in shallow water
211,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.05,279.3,Hatchling,Unknown,07-07-2006,Cuba,Mangroves,Vulnerable,Zoey Bell,Unusual vocalization
212,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.88,500.5,Hatchling,Male,25-05-2007,Venezuela,Estuaries,Vulnerable,Nathan Ward,Calm adult
213,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.98,446.5,Subadult,Female,14-03-2012,Venezuela,Estuaries,Vulnerable,Daniel Perez,Unusual vocalization
214,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.72,517.4,Subadult,Female,15-04-2013,Philippines,Estuaries,Vulnerable,Scarlett Reed,Active at dawn
215,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.14,152.4,Subadult,Female,15-05-2011,Venezuela,Coastal,Vulnerable,Scarlett Reed,Feeding on fish
216,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.48,457.9,Juvenile,Unknown,10-08-2010,Cuba,Estuaries,Vulnerable,Mason Gray,Active at dawn
217,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.13,210.9,Adult,Male,06-08-2025,Cuba,Swamps,Vulnerable,Avery Price,Unusual vocalization
218,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.88,229.1,Hatchling,Female,19-12-2017,Venezuela,Mangroves,Vulnerable,Avery Price,Observed basking on rocks
219,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.09,189.8,Juvenile,Male,13-07-2011,Mexico,Mangroves,Vulnerable,Nathan Ward,Tagged female
220,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.43,327.7,Subadult,Female,26-09-2007,Cuba,Mangroves,Vulnerable,Daniel Perez,Nest building
221,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.71,364.3,Subadult,Female,16-08-2020,Venezuela,Mangroves,Vulnerable,Avery Price,Observed basking on rocks
222,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.93,374.9,Juvenile,Unknown,05-01-2023,Venezuela,Coastal,Vulnerable,Mason Gray,Feeding on fish
223,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.91,316.3,Subadult,Unknown,14-07-2007,Mexico,Estuaries,Vulnerable,Mason Gray,Observed basking on rocks
224,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.38,248.4,Juvenile,Unknown,19-09-2007,Cuba,Rivers,Vulnerable,Mason Gray,Feeding on fish
225,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.75,444.4,Hatchling,Male,28-02-2006,Mexico,Coastal,Vulnerable,Mason Gray,Unusual vocalization
226,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.91,296.6,Hatchling,Unknown,02-03-2017,Mexico,Coastal,Vulnerable,Ella Cooper,Tagged female
227,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,5.52,543.7,Hatchling,Female,02-01-2012,Colombia,Coastal,Vulnerable,Mason Gray,Observed basking on rocks
228,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.93,296.5,Hatchling,Male,12-04-2009,Mexico,Mangroves,Vulnerable,Zoey Bell,Observed in shallow water
229,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.59,281.6,Subadult,Male,08-03-2017,Venezuela,Estuaries,Vulnerable,Mason Gray,Active at dawn
230,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.05,152.8,Adult,Male,15-02-2019,Cuba,Coastal,Vulnerable,Daniel Perez,Feeding on fish
231,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.8,227.2,Adult,Male,01-04-2023,Cuba,Rivers,Vulnerable,Leo Torres,Tagged female
232,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.08,283.4,Adult,Unknown,11-11-2013,Venezuela,Swamps,Vulnerable,Leo Torres,Unusual vocalization
233,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.84,429.5,Hatchling,Female,03-08-2019,Liberia,Mangroves,Vulnerable,Avery Price,Feeding on fish
234,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.12,318.7,Hatchling,Male,06-06-2020,Venezuela,Coastal,Vulnerable,Leo Torres,Feeding on fish
235,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.43,452.4,Hatchling,Female,16-09-2021,Venezuela,Coastal,Vulnerable,Daniel Perez,Feeding on fish
236,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.79,353.6,Juvenile,Male,18-06-2017,Venezuela,Coastal,Vulnerable,Nathan Ward,Feeding on fish
237,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.82,515.0,Adult,Unknown,08-08-2019,Venezuela,Estuaries,Vulnerable,Scarlett Reed,Active at dawn
238,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,1.95,157.6,Juvenile,Male,08-09-2016,Venezuela,Estuaries,Vulnerable,Avery Price,Nest building
239,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.16,434.5,Subadult,Male,04-01-2012,Venezuela,Estuaries,Vulnerable,Leo Torres,Active at dawn
240,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.95,429.4,Hatchling,Unknown,12-07-2017,Mexico,Coastal,Vulnerable,Mason Gray,Unusual vocalization
241,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.06,187.5,Adult,Male,30-03-2022,Cuba,Lakes,Vulnerable,Nathan Ward,Nest building
242,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.76,223.2,Subadult,Unknown,19-01-2013,Mexico,Coastal,Vulnerable,Mason Gray,Feeding on fish
243,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.65,277.4,Hatchling,Female,07-08-2011,Venezuela,Coastal,Vulnerable,Nathan Ward,Calm adult
244,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.96,526.6,Adult,Female,07-09-2012,Mexico,Coastal,Vulnerable,Nathan Ward,Nest building
245,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.43,368.3,Subadult,Unknown,07-09-2005,Cuba,Mangroves,Vulnerable,Mason Gray,Observed basking on rocks
246,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.96,369.3,Adult,Unknown,25-08-2022,Venezuela,Swamps,Vulnerable,Leo Torres,Active at dawn
247,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,5.06,590.0,Juvenile,Unknown,19-10-2006,Venezuela,Mangroves,Vulnerable,Leo Torres,Observed basking on rocks
248,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.67,324.9,Adult,Unknown,18-04-2020,Venezuela,Coastal,Vulnerable,Avery Price,Feeding on fish
249,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.29,313.2,Juvenile,Female,27-12-2024,Cuba,Forest Swamps,Vulnerable,Daniel Perez,Observed basking on rocks
250,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.0,380.8,Juvenile,Male,18-03-2006,Mexico,Lakes,Vulnerable,Scarlett Reed,Observed in shallow water
251,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.12,261.9,Hatchling,Male,24-10-2020,Mexico,Mangroves,Vulnerable,Scarlett Reed,Unusual vocalization
252,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.34,284.4,Subadult,Male,05-11-2020,Mexico,Estuaries,Vulnerable,Mason Gray,Active at dawn
253,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.04,321.8,Adult,Unknown,11-10-2022,Tanzania,Estuaries,Vulnerable,Daniel Perez,Feeding on fish
254,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.8,314.1,Hatchling,Female,18-03-2009,Mexico,Estuaries,Vulnerable,Mason Gray,Tagged female
255,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.33,241.3,Hatchling,Male,08-08-2011,Mexico,Mangroves,Vulnerable,Scarlett Reed,Active at dawn
256,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.5,229.4,Subadult,Male,23-01-2006,Cuba,Coastal,Vulnerable,Leo Torres,Feeding on fish
257,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.42,252.0,Juvenile,Unknown,29-11-2006,Gabon,Swamps,Vulnerable,Leo Torres,Calm adult
258,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.92,305.8,Adult,Female,06-09-2015,Vietnam,Rivers,Vulnerable,Leo Torres,Observed in shallow water
259,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.16,239.4,Juvenile,Unknown,29-03-2015,Venezuela,Mangroves,Vulnerable,Ella Cooper,Active at dawn
260,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.33,332.7,Hatchling,Unknown,09-07-2021,Cuba,Estuaries,Vulnerable,Leo Torres,Nest building
261,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.82,511.2,Juvenile,Unknown,20-03-2019,Australia,Mangroves,Vulnerable,Nathan Ward,Observed in shallow water
262,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.69,229.9,Juvenile,Unknown,11-10-2013,Mexico,Coastal,Vulnerable,Ella Cooper,Active at dawn
263,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.74,224.9,Hatchling,Unknown,22-08-2017,Venezuela,Rivers,Vulnerable,Avery Price,Unusual vocalization
264,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.86,326.2,Adult,Unknown,04-09-2006,Cuba,Mangroves,Vulnerable,Avery Price,Nest building
265,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.93,297.8,Subadult,Male,11-02-2020,Cuba,Coastal,Vulnerable,Avery Price,Unusual vocalization
266,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.37,233.8,Juvenile,Male,05-02-2022,Thailand,Estuaries,Vulnerable,Zoey Bell,Active at dawn
267,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.88,342.8,Adult,Male,20-10-2007,Mexico,Coastal,Vulnerable,Ella Cooper,Unusual vocalization
268,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.18,196.2,Hatchling,Male,26-07-2020,Mexico,Coastal,Vulnerable,Mason Gray,Calm adult
269,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.85,376.8,Subadult,Female,23-06-2023,Venezuela,Estuaries,Vulnerable,Leo Torres,Active at dawn
270,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.03,385.0,Adult,Male,07-03-2010,Mexico,Small Streams,Vulnerable,Daniel Perez,Feeding on fish
271,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.44,451.2,Adult,Male,08-01-2008,Venezuela,Mangroves,Vulnerable,Mason Gray,Calm adult
272,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.9,345.9,Hatchling,Male,03-05-2019,Venezuela,Coastal,Vulnerable,Zoey Bell,Unusual vocalization
273,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.79,264.7,Subadult,Female,16-11-2023,Vietnam,Estuaries,Vulnerable,Ella Cooper,Unusual vocalization
274,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,5.12,564.1,Subadult,Male,19-01-2008,Venezuela,Estuaries,Vulnerable,Daniel Perez,Observed basking on rocks
275,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.35,177.8,Juvenile,Female,28-03-2013,Mexico,Mangroves,Vulnerable,Nathan Ward,Tagged female
276,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.74,350.1,Subadult,Female,30-01-2023,Cuba,Estuaries,Vulnerable,Leo Torres,Unusual vocalization
277,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.89,302.7,Hatchling,Unknown,26-01-2020,Venezuela,Coastal,Vulnerable,Ella Cooper,Nest building
278,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.64,318.9,Juvenile,Male,04-07-2013,Mexico,Mangroves,Vulnerable,Zoey Bell,Tagged female
279,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.05,377.0,Juvenile,Male,20-02-2020,Mexico,Estuaries,Vulnerable,Mason Gray,Unusual vocalization
280,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.54,288.6,Juvenile,Unknown,16-12-2010,Venezuela,Coastal,Vulnerable,Ella Cooper,Observed in shallow water
281,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.51,409.5,Subadult,Unknown,06-03-2008,Cuba,Coastal,Vulnerable,Scarlett Reed,Observed basking on rocks
282,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.81,279.2,Adult,Unknown,09-11-2007,Cuba,Estuaries,Vulnerable,Avery Price,Active at dawn
283,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.52,443.0,Juvenile,Male,16-05-2009,Cuba,Estuaries,Vulnerable,Avery Price,Observed in shallow water
284,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.97,256.4,Hatchling,Female,18-08-2005,Cuba,Estuaries,Vulnerable,Leo Torres,Observed in shallow water
285,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.65,310.9,Subadult,Female,16-06-2025,Philippines,Coastal,Vulnerable,Ella Cooper,Observed in shallow water
286,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.65,203.6,Adult,Female,26-10-2022,Cuba,Coastal,Vulnerable,Daniel Perez,Active at dawn
287,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.49,464.6,Adult,Female,03-04-2017,Belize,Estuaries,Vulnerable,Scarlett Reed,Feeding on fish
288,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,1.96,140.4,Subadult,Unknown,29-05-2024,Venezuela,Estuaries,Vulnerable,Mason Gray,Calm adult
289,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.19,231.8,Subadult,Female,02-03-2023,Cuba,Estuaries,Vulnerable,Avery Price,Nest building
290,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.46,424.9,Adult,Male,17-11-2014,Venezuela,Coastal,Vulnerable,Ella Cooper,Calm adult
291,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.81,338.8,Adult,Male,18-11-2009,Vietnam,Mangroves,Vulnerable,Ella Cooper,Observed in shallow water
292,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.85,248.9,Subadult,Male,26-04-2015,Cuba,Coastal,Vulnerable,Avery Price,Feeding on fish
293,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.55,533.3,Subadult,Female,24-07-2018,Cuba,Coastal,Vulnerable,Avery Price,Observed in shallow water
294,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.78,339.3,Subadult,Unknown,29-04-2021,Venezuela,Rivers,Vulnerable,Ella Cooper,Tagged female
295,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.28,208.8,Juvenile,Unknown,06-09-2009,Cuba,Estuaries,Vulnerable,Scarlett Reed,Feeding on fish
296,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.4,213.8,Hatchling,Female,04-05-2021,Mexico,Coastal,Vulnerable,Scarlett Reed,Observed in shallow water
297,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.66,279.8,Subadult,Male,18-01-2008,Mexico,Mangroves,Vulnerable,Ella Cooper,Feeding on fish
298,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.45,279.5,Adult,Female,01-01-2016,Cuba,Estuaries,Vulnerable,Leo Torres,Unusual vocalization
299,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.64,245.8,Juvenile,Unknown,31-08-2022,Venezuela,Swamps,Vulnerable,Ella Cooper,Tagged female
300,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.79,201.6,Hatchling,Male,08-04-2005,Venezuela,Coastal,Vulnerable,Ella Cooper,Calm adult
