Observation ID,Common Name,Scientific Name,Family,Genus,Observed Length (m),Observed Weight (kg),Age Class,Sex,Date of Observation,Country/Region,Habitat Type,Conservation Status,Observer Name,Notes
147,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.91,314.2,Subadult,Unknown,28-04-2020,Sudan,Rivers,Least Concern,Harper Clark,Tagged juvenile
148,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.94,412.7,Adult,Female,10-10-2010,Kenya,Rivers,Least Concern,Mia Anderson,Seen swimming fast
149,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.01,400.8,Subadult,Female,26-03-2010,Sudan,Swamps,Least Concern,Charlotte Moore,Calm behavior
150,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.91,436.3,Juvenile,Female,21-09-2017,Kenya,Rivers,Least Concern,Mia Anderson,Observed in shade
151,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.6,470.0,Hatchling,Male,27-02-2023,Kenya,Swamps,Least Concern,Mia Anderson,Observed in shade
152,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.33,298.2,Subadult,Male,08-08-2006,Sudan,Rivers,Least Concern,Benjamin Harris,Seen swimming fast
153,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.64,507.5,Adult,Male,11-10-2014,Kenya,Lakes,Least Concern,Elijah Taylor,Near mangrove roots
154,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.82,271.6,Juvenile,Unknown,18-03-2021,Tanzania,Lakes,Least Concern,Charlotte Moore,Calm behavior
155,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.98,271.6,Subadult,Unknown,15-07-2016,Kenya,Swamps,Least Concern,Ava Thompson,Tagged juvenile
156,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.89,301.3,Hatchling,Male,12-02-2011,Sudan,Rivers,Least Concern,Elijah Taylor,Calm behavior
157,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.87,488.7,Hatchling,Male,18-07-2022,Sudan,Rivers,Least Concern,Lucas Miller,Tagged juvenile
158,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.25,487.7,Subadult,Unknown,12-06-2008,Sudan,Swamps,Least Concern,Harper Clark,Seen swimming fast
159,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.31,373.9,Hatchling,Unknown,18-06-2007,Kenya,Rivers,Least Concern,Benjamin Harris,Active during dusk
160,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.22,363.4,Juvenile,Unknown,08-01-2005,Kenya,Lakes,Least Concern,Ava Thompson,Seen swimming fast
161,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.95,563.3,Adult,Male,29-08-2023,Kenya,Lakes,Least Concern,Benjamin Harris,Tagged juvenile
162,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.43,472.8,Subadult,Female,19-10-2021,Tanzania,Lakes,Least Concern,Charlotte Moore,Feeding on fish
163,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.05,456.4,Juvenile,Male,11-09-2018,Sudan,Lakes,Least Concern,Mia Anderson,Seen swimming fast
164,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.52,363.8,Hatchling,Female,24-06-2020,Sudan,Rivers,Least Concern,Lucas Miller,Observed in shade
165,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.96,328.2,Hatchling,Female,08-06-2021,Tanzania,Rivers,Least Concern,Isabella Lewis,Feeding on fish
166,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.59,460.9,Adult,Unknown,02-09-2018,Kenya,Rivers,Least Concern,Charlotte Moore,Feeding on fish
167,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.89,416.7,Hatchling,Male,02-12-2009,Sudan,Rivers,Least Concern,Harper Clark,Seen swimming fast
168,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.87,492.7,Hatchling,Male,14-02-2005,Tanzania,Rivers,Least Concern,Benjamin Harris,Protecting nest
169,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.63,313.6,Adult,Male,31-07-2024,Sudan,Swamps,Least Concern,Lucas Miller,Observed in shade
170,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.41,549.6,Juvenile,Unknown,02-03-2025,Sudan,Lakes,Least Concern,Elijah Taylor,Observed in shade
171,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.01,405.1,Juvenile,Unknown,17-06-2022,Sudan,Lakes,Least Concern,Ava Thompson,Observed in shade
172,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.21,326.4,Adult,Female,09-12-2025,Kenya,Rivers,Least Concern,Elijah Taylor,Protecting nest
173,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.06,492.0,Adult,Unknown,17-09-2022,Sudan,Swamps,Least Concern,Elijah Taylor,Protecting nest
174,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.85,339.3,Subadult,Unknown,24-07-2007,Tanzania,Rivers,Least Concern,Harper Clark,Calm behavior
175,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.15,315.6,Subadult,Male,07-01-2005,Kenya,Swamps,Least Concern,Lucas Miller,Protecting nest
176,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.65,513.7,Juvenile,Unknown,28-08-2018,Sudan,Rivers,Least Concern,Mia Anderson,Feeding on fish
177,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.64,411.8,Subadult,Male,06-05-2015,Tanzania,Rivers,Least Concern,Lucas Miller,Near mangrove roots
178,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.82,399.3,Hatchling,Female,02-02-2025,Tanzania,Swamps,Least Concern,Isabella Lewis,Near mangrove roots
179,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.18,566.7,Subadult,Unknown,30-09-2008,Kenya,Swamps,Least Concern,Ava Thompson,Feeding on fish
180,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.04,342.1,Juvenile,Female,11-08-2018,Sudan,Rivers,Least Concern,Isabella Lewis,Seen swimming fast
181,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.71,370.7,Subadult,Unknown,26-05-2014,Tanzania,Rivers,Least Concern,Elijah Taylor,Active during dusk
182,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.79,401.3,Hatchling,Unknown,09-06-2023,Tanzania,Swamps,Least Concern,Mia Anderson,Seen swimming fast
183,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.1,305.2,Adult,Male,20-09-2018,Kenya,Swamps,Least Concern,Benjamin Harris,Feeding on fish
184,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.65,482.9,Juvenile,Female,25-04-2012,Kenya,Swamps,Least Concern,Elijah Taylor,Active during dusk
185,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.48,345.4,Subadult,Male,29-12-2017,Sudan,Lakes,Least Concern,Ava Thompson,Near mangrove roots
186,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.36,422.4,Adult,Unknown,31-10-2011,Tanzania,Lakes,Least Concern,Lucas Miller,Near mangrove roots
187,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.69,468.7,Hatchling,Unknown,15-07-2022,Sudan,Swamps,Least Concern,Isabella Lewis,Active during dusk
188,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.03,548.6,Subadult,Female,10-03-2011,Tanzania,Lakes,Least Concern,Lucas Miller,Protecting nest
189,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.21,437.4,Adult,Female,10-06-2010,Kenya,Rivers,Least Concern,Charlotte Moore,Near mangrove roots
190,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.54,301.9,Hatchling,Female,28-07-2011,Sudan,Lakes,Least Concern,Ava Thompson,Active during dusk
191,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.12,586.7,Adult,Male,30-04-2012,Tanzania,Rivers,Least Concern,Mia Anderson,Feeding on fish
192,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.54,364.8,Juvenile,Female,17-11-2005,Sudan,Lakes,Least Concern,Harper Clark,Seen swimming fast
193,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.21,455.1,Juvenile,Female,28-12-2016,Sudan,Rivers,Least Concern,Charlotte Moore,Tagged juvenile
194,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.1,430.5,Juvenile,Unknown,17-01-2023,Sudan,Swamps,Least Concern,Ava Thompson,Tagged juvenile
195,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.12,549.4,Juvenile,Unknown,07-05-2018,Tanzania,Swamps,Least Concern,Isabella Lewis,Active during dusk
196,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.13,356.2,Subadult,Female,31-05-2024,Sudan,Swamps,Least Concern,Elijah Taylor,Observed in shade
197,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.79,516.3,Hatchling,Male,10-10-2009,Kenya,Rivers,Least Concern,Ava Thompson,Tagged juvenile
198,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.82,335.8,Subadult,Unknown,24-07-2009,Kenya,Rivers,Least Concern,Ava Thompson,Tagged juvenile
199,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.0,346.2,Juvenile,Female,21-02-2017,Kenya,Swamps,Least Concern,Charlotte Moore,Seen swimming fast
200,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.9,406.7,Hatchling,Unknown,28-08-2007,Kenya,Swamps,Least Concern,Isabella Lewis,Calm behavior
201,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.14,316.0,Hatchling,Unknown,28-10-2021,Mexico,Mangroves,Vulnerable,Elijah Taylor,Seen swimming fast
202,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.78,408.8,Subadult,Female,19-10-2011,Mexico,Mangroves,Vulnerable,Charlotte Moore,Calm behavior
203,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.39,400.5,Subadult,Unknown,10-09-2012,Venezuela,Estuaries,Vulnerable,Harper Clark,Seen swimming fast
204,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.01,271.9,Adult,Male,30-08-2022,Venezuela,Mangroves,Vulnerable,Mia Anderson,Feeding on fish
205,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.62,276.8,Adult,Male,28-01-2012,Cuba,Estuaries,Vulnerable,Harper Clark,Calm behavior
206,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.33,269.3,Hatchling,Female,17-04-2010,Mexico,Coastal,Vulnerable,Elijah Taylor,Active during dusk
207,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.14,272.2,Adult,Female,23-10-2011,Venezuela,Estuaries,Vulnerable,Charlotte Moore,Tagged juvenile
208,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.98,282.1,Juvenile,Male,09-01-2024,Venezuela,Estuaries,Vulnerable,Elijah Taylor,Protecting nest
209,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.38,240.5,Subadult,Female,06-05-2021,Mexico,Mangroves,Vulnerable,Benjamin Harris,Protecting nest
210,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.94,427.1,Hatchling,Unknown,03-08-2010,Cuba,Mangroves,Vulnerable,Harper Clark,Calm behavior
211,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.49,323.8,Adult,Male,15-09-2025,Mexico,Coastal,Vulnerable,Mia Anderson,Near mangrove roots
212,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.65,310.7,Juvenile,Unknown,09-10-2012,Venezuela,Coastal,Vulnerable,Benjamin Harris,Tagged juvenile
213,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.1,366.5,Subadult,Male,12-04-2020,Cuba,Coastal,Vulnerable,Benjamin Harris,Calm behavior
214,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.29,206.3,Subadult,Female,05-04-2013,Venezuela,Mangroves,Vulnerable,Lucas Miller,Near mangrove roots
215,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.36,299.8,Hatchling,Female,03-12-2011,Mexico,Coastal,Vulnerable,Lucas Miller,Active during dusk
216,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.93,311.2,Subadult,Unknown,26-10-2009,Venezuela,Mangroves,Vulnerable,Benjamin Harris,Calm behavior
217,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.1,275.9,Subadult,Male,10-09-2023,Cuba,Coastal,Vulnerable,Isabella Lewis,Feeding on fish
218,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.03,286.8,Juvenile,Female,29-06-2011,Cuba,Estuaries,Vulnerable,Elijah Taylor,Observed in shade
219,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.33,241.4,Juvenile,Male,20-10-2007,Cuba,Mangroves,Vulnerable,Elijah Taylor,Seen swimming fast
220,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.72,450.2,Juvenile,Unknown,09-09-2016,Cuba,Mangroves,Vulnerable,Mia Anderson,Seen swimming fast
221,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.44,324.2,Juvenile,Unknown,14-07-2006,Cuba,Coastal,Vulnerable,Benjamin Harris,Calm behavior
222,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.61,243.7,Adult,Male,02-02-2012,Mexico,Estuaries,Vulnerable,Lucas Miller,Tagged juvenile
223,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.45,359.4,Subadult,Unknown,09-10-2009,Venezuela,Estuaries,Vulnerable,Benjamin Harris,Protecting nest
224,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.29,310.4,Hatchling,Unknown,30-08-2017,Cuba,Mangroves,Vulnerable,Lucas Miller,Tagged juvenile
225,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.18,451.5,Adult,Female,19-12-2006,Venezuela,Estuaries,Vulnerable,Isabella Lewis,Near mangrove roots
226,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.48,243.4,Hatchling,Female,13-01-2010,Cuba,Estuaries,Vulnerable,Elijah Taylor,Seen swimming fast
227,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.81,370.5,Adult,Female,28-04-2025,Venezuela,Estuaries,Vulnerable,Benjamin Harris,Observed in shade
228,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.74,220.6,Hatchling,Male,31-01-2006,Mexico,Coastal,Vulnerable,Benjamin Harris,Near mangrove roots
229,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.96,351.3,Subadult,Male,19-02-2007,Mexico,Coastal,Vulnerable,Lucas Miller,Seen swimming fast
230,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.73,347.4,Subadult,Female,19-03-2011,Venezuela,Mangroves,Vulnerable,Charlotte Moore,Near mangrove roots
231,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.75,485.7,Adult,Female,31-03-2019,Cuba,Estuaries,Vulnerable,Benjamin Harris,Calm behavior
232,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.15,407.8,Juvenile,Male,09-08-2006,Cuba,Mangroves,Vulnerable,Isabella Lewis,Near mangrove roots
233,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.62,433.7,Hatchling,Male,18-09-2011,Cuba,Coastal,Vulnerable,Elijah Taylor,Near mangrove roots
234,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.31,447.6,Subadult,Female,04-10-2025,Venezuela,Coastal,Vulnerable,Benjamin Harris,Feeding on fish
235,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.33,237.2,Adult,Male,25-09-2016,Mexico,Estuaries,Vulnerable,Harper Clark,Feeding on fish
236,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.48,373.7,Juvenile,Unknown,11-04-2016,Cuba,Mangroves,Vulnerable,Benjamin Harris,Seen swimming fast
237,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.75,428.0,Juvenile,Unknown,11-01-2016,Mexico,Coastal,Vulnerable,Lucas Miller,Active during dusk
238,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.14,265.1,Juvenile,Male,27-12-2014,Mexico,Mangroves,Vulnerable,Isabella Lewis,Observed in shade
239,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.86,384.9,Juvenile,Male,18-06-2023,Venezuela,Estuaries,Vulnerable,Benjamin Harris,Feeding on fish
240,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.65,265.5,Hatchling,Unknown,04-06-2015,Cuba,Coastal,Vulnerable,Ava Thompson,Tagged juvenile
241,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.13,231.6,Hatchling,Male,29-11-2017,Mexico,Coastal,Vulnerable,Elijah Taylor,Feeding on fish
242,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.44,248.2,Adult,Female,07-01-2008,Cuba,Mangroves,Vulnerable,Benjamin Harris,Tagged juvenile
243,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.5,456.8,Hatchling,Unknown,29-11-2016,Mexico,Coastal,Vulnerable,Benjamin Harris,Feeding on fish
244,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.69,252.4,Subadult,Male,21-09-2024,Mexico,Estuaries,Vulnerable,Mia Anderson,Active during dusk
245,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.16,290.9,Subadult,Unknown,01-11-2022,Venezuela,Mangroves,Vulnerable,Isabella Lewis,Protecting nest
246,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.69,234.7,Juvenile,Unknown,27-10-2012,Venezuela,Mangroves,Vulnerable,Harper Clark,Protecting nest
247,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.35,232.6,Hatchling,Unknown,28-06-2012,Cuba,Mangroves,Vulnerable,Benjamin Harris,Seen swimming fast
248,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.4,383.6,Juvenile,Male,06-08-2019,Venezuela,Estuaries,Vulnerable,Benjamin Harris,Seen swimming fast
249,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.16,276.1,Juvenile,Female,11-10-2012,Venezuela,Coastal,Vulnerable,Lucas Miller,Feeding on fish
250,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.46,324.2,Hatchling,Unknown,03-01-2008,Cuba,Coastal,Vulnerable,Elijah Taylor,Near mangrove roots
251,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.06,267.7,Adult,Unknown,26-06-2013,Mexico,Coastal,Vulnerable,Harper Clark,Observed in shade
252,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.29,231.6,Hatchling,Female,08-02-2023,Mexico,Coastal,Vulnerable,Charlotte Moore,Active during dusk
253,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.88,334.2,Hatchling,Male,26-12-2018,Venezuela,Mangroves,Vulnerable,Isabella Lewis,Tagged juvenile
254,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.83,526.0,Subadult,Female,30-07-2023,Cuba,Coastal,Vulnerable,Charlotte Moore,Observed in shade
255,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.84,268.7,Hatchling,Male,01-01-2016,Mexico,Mangroves,Vulnerable,Elijah Taylor,Observed in shade
256,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.87,388.1,Juvenile,Unknown,26-07-2024,Mexico,Estuaries,Vulnerable,Lucas Miller,Active during dusk
257,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.71,360.8,Juvenile,Unknown,10-02-2012,Venezuela,Mangroves,Vulnerable,Elijah Taylor,Observed in shade
258,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.58,247.9,Adult,Female,01-11-2010,Mexico,Estuaries,Vulnerable,Ava Thompson,Calm behavior
259,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.41,243.9,Adult,Female,16-07-2024,Venezuela,Coastal,Vulnerable,Benjamin Harris,Tagged juvenile
260,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.37,359.4,Adult,Male,22-12-2023,Venezuela,Coastal,Vulnerable,Isabella Lewis,Feeding on fish
261,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.22,443.8,Adult,Unknown,24-07-2017,Mexico,Coastal,Vulnerable,Lucas Miller,Feeding on fish
262,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.52,303.3,Hatchling,Male,05-11-2011,Venezuela,Coastal,Vulnerable,Elijah Taylor,Feeding on fish
263,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.23,332.1,Subadult,Unknown,28-12-2009,Venezuela,Estuaries,Vulnerable,Elijah Taylor,Protecting nest
264,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.84,320.2,Subadult,Male,21-03-2010,Venezuela,Mangroves,Vulnerable,Ava Thompson,Observed in shade
265,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.47,217.2,Adult,Male,07-03-2009,Venezuela,Mangroves,Vulnerable,Mia Anderson,Seen swimming fast
266,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.6,452.3,Subadult,Male,12-09-2019,Mexico,Mangroves,Vulnerable,Mia Anderson,Protecting nest
267,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.85,251.9,Subadult,Female,12-05-2015,Cuba,Coastal,Vulnerable,Mia Anderson,Observed in shade
268,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.68,312.0,Adult,Unknown,09-04-2018,Mexico,Mangroves,Vulnerable,Charlotte Moore,Feeding on fish
269,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.38,235.7,Hatchling,Male,09-12-2018,Venezuela,Mangroves,Vulnerable,Isabella Lewis,Active during dusk
270,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.52,231.1,Subadult,Unknown,12-06-2015,Mexico,Mangroves,Vulnerable,Ava Thompson,Near mangrove roots
271,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.32,220.1,Adult,Male,10-02-2009,Venezuela,Coastal,Vulnerable,Mia Anderson,Tagged juvenile
272,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.58,214.1,Juvenile,Female,25-04-2005,Venezuela,Mangroves,Vulnerable,Charlotte Moore,Protecting nest
273,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.57,296.2,Hatchling,Male,26-04-2009,Cuba,Coastal,Vulnerable,Charlotte Moore,Seen swimming fast
274,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.36,334.6,Hatchling,Female,09-04-2005,Venezuela,Mangroves,Vulnerable,Mia Anderson,Seen swimming fast
275,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.19,332.0,Hatchling,Male,03-05-2018,Mexico,Mangroves,Vulnerable,Benjamin Harris,Protecting nest
276,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.78,466.1,Hatchling,Unknown,31-01-2013,Cuba,Mangroves,Vulnerable,Elijah Taylor,Seen swimming fast
277,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.27,215.3,Adult,Female,27-07-2018,Mexico,Estuaries,Vulnerable,Benjamin Harris,Observed in shade
278,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.82,315.9,Hatchling,Male,29-11-2022,Mexico,Estuaries,Vulnerable,Isabella Lewis,Protecting nest
279,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.67,278.7,Adult,Male,05-08-2008,Mexico,Coastal,Vulnerable,Lucas Miller,Feeding on fish
280,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.5,209.0,Adult,Male,11-09-2019,Cuba,Mangroves,Vulnerable,Harper Clark,Near mangrove roots
281,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.41,204.9,Subadult,Unknown,21-02-2014,Venezuela,Estuaries,Vulnerable,Lucas Miller,Near mangrove roots
282,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.24,354.8,Hatchling,Female,05-10-2010,Mexico,Estuaries,Vulnerable,Charlotte Moore,Protecting nest
283,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.11,257.5,Subadult,Female,21-03-2024,Mexico,Mangroves,Vulnerable,Mia Anderson,Calm behavior
284,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.21,354.7,Juvenile,Female,23-01-2009,Venezuela,Mangroves,Vulnerable,Elijah Taylor,Active during dusk
285,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.33,408.0,Hatchling,Unknown,03-02-2011,Cuba,Coastal,Vulnerable,Charlotte Moore,Near mangrove roots
286,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.9,353.3,Hatchling,Male,16-02-2020,Mexico,Estuaries,Vulnerable,Mia Anderson,Seen swimming fast
287,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.79,337.3,Juvenile,Female,05-03-2014,Mexico,Mangroves,Vulnerable,Lucas Miller,Near mangrove roots
288,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.41,195.5,Juvenile,Female,26-09-2012,Cuba,Mangroves,Vulnerable,Benjamin Harris,Tagged juvenile
289,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.36,419.5,Hatchling,Female,11-11-2025,Mexico,Mangroves,Vulnerable,Lucas Miller,Calm behavior
290,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.44,319.4,Subadult,Unknown,10-08-2018,Venezuela,Coastal,Vulnerable,Harper Clark,Active during dusk
291,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.9,525.5,Adult,Male,19-10-2009,Cuba,Coastal,Vulnerable,Isabella Lewis,Seen swimming fast
292,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.53,306.8,Subadult,Female,27-03-2015,Cuba,Coastal,Vulnerable,Charlotte Moore,Observed in shade
293,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.92,307.7,Hatchling,Unknown,17-06-2007,Cuba,Coastal,Vulnerable,Ava Thompson,Near mangrove roots
294,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.7,376.6,Adult,Female,24-12-2005,Mexico,Mangroves,Vulnerable,Ava Thompson,Seen swimming fast
295,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.3,470.4,Adult,Unknown,20-05-2021,Cuba,Mangroves,Vulnerable,Mia Anderson,Protecting nest
