Observation ID,Common Name,Scientific Name,Family,Genus,Observed Length (m),Observed Weight (kg),Age Class,Sex,Date of Observation,Country/Region,Habitat Type,Conservation Status,Observer Name,Notes
146,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.63,517.5,Hatchling,Male,23-03-2014,Tanzania,Lakes,Least Concern,Sofia Ramirez,Sunbathing on riverbank
147,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.89,437.9,Adult,Female,21-01-2013,Tanzania,Swamps,Least Concern,Chloe Butler,Observed eating prey
148,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.99,299.8,Subadult,Male,15-09-2022,Tanzania,Lakes,Least Concern,Layla Barnes,Unusual size
149,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.15,321.6,Hatchling,Unknown,10-07-2010,Tanzania,Rivers,Least Concern,Layla Barnes,Hiding in vegetation
150,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.39,542.7,Juvenile,Unknown,01-10-2020,Sudan,Swamps,Least Concern,Liam Evans,Observed eating prey
151,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.33,423.4,Subadult,Unknown,17-03-2006,Tanzania,Swamps,Least Concern,Liam Evans,Hiding in vegetation
152,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.95,308.0,Adult,Male,27-08-2022,Tanzania,Lakes,Least Concern,Ethan Foster,Tagged last season
153,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.57,230.8,Hatchling,Male,19-05-2018,Tanzania,Rivers,Least Concern,Chloe Butler,Tagged last season
154,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.21,172.2,Adult,Unknown,29-10-2010,Sudan,Rivers,Least Concern,Layla Barnes,Observed near nest
155,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.22,302.3,Hatchling,Male,18-05-2011,Tanzania,Lakes,Least Concern,Jackson Hughes,Aggressive during capture
156,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.48,205.2,Subadult,Male,07-12-2010,Kenya,Swamps,Least Concern,Olivia Simmons,Resting in mud
157,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.38,265.1,Subadult,Female,03-04-2006,Kenya,Rivers,Least Concern,Chloe Butler,Aggressive during capture
158,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.45,337.9,Subadult,Unknown,19-07-2019,Tanzania,Rivers,Least Concern,Liam Evans,Unusual size
159,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.35,202.6,Hatchling,Unknown,08-08-2015,Kenya,Lakes,Least Concern,Ethan Foster,Observed near nest
160,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.88,261.7,Subadult,Unknown,31-05-2008,Sudan,Lakes,Least Concern,Jackson Hughes,Observed near nest
161,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.99,305.6,Adult,Unknown,23-03-2015,Tanzania,Rivers,Least Concern,Sofia Ramirez,Hiding in vegetation
162,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.16,332.9,Hatchling,Unknown,08-01-2014,Tanzania,Swamps,Least Concern,Layla Barnes,Resting in mud
163,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.51,372.3,Juvenile,Male,03-08-2014,Tanzania,Swamps,Least Concern,Olivia Simmons,Hiding in vegetation
164,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.22,443.3,Adult,Male,18-10-2015,Kenya,Swamps,Least Concern,Ethan Foster,Hiding in vegetation
165,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.68,483.2,Juvenile,Unknown,18-03-2018,Tanzania,Swamps,Least Concern,Noah Robinson,Unusual size
166,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.56,454.3,Hatchling,Unknown,02-02-2023,Kenya,Lakes,Least Concern,Ethan Foster,Observed eating prey
167,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.26,365.1,Hatchling,Male,29-05-2014,Kenya,Rivers,Least Concern,Olivia Simmons,Observed near nest
168,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.52,243.8,Adult,Male,06-02-2013,Kenya,Lakes,Least Concern,Olivia Simmons,Unusual size
169,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,6.24,773.9,Juvenile,Unknown,14-09-2011,Sudan,Rivers,Least Concern,Chloe Butler,Observed eating prey
170,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,1.91,131.8,Adult,Female,21-02-2019,Sudan,Lakes,Least Concern,Sofia Ramirez,Sunbathing on riverbank
171,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,1.8,124.1,Adult,Female,14-11-2019,Thailand,Swamps,Least Concern,Olivia Simmons,Hiding in vegetation
172,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.68,278.7,Hatchling,Unknown,15-08-2022,Kenya,Rivers,Least Concern,Noah Robinson,Unusual size
173,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.91,652.3,Juvenile,Male,18-05-2021,Kenya,Lakes,Least Concern,Chloe Butler,Sunbathing on riverbank
174,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.16,204.0,Juvenile,Female,06-06-2025,Kenya,Rivers,Least Concern,Chloe Butler,Observed eating prey
175,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.91,381.8,Adult,Male,09-04-2024,Kenya,Rivers,Least Concern,Sofia Ramirez,Hiding in vegetation
176,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.36,478.3,Subadult,Unknown,27-08-2018,Tanzania,Lakes,Least Concern,Liam Evans,Observed near nest
177,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.38,249.8,Adult,Male,14-03-2019,Tanzania,Swamps,Least Concern,Liam Evans,Unusual size
178,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.59,439.8,Adult,Unknown,02-09-2006,Sudan,Lakes,Least Concern,Olivia Simmons,Hiding in vegetation
179,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.1,335.8,Adult,Male,10-03-2012,Sudan,Swamps,Least Concern,Jackson Hughes,Sunbathing on riverbank
180,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.46,213.0,Adult,Female,06-12-2007,Mexico,Rivers,Least Concern,Sofia Ramirez,Hiding in vegetation
181,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.39,672.0,Hatchling,Unknown,26-02-2014,Kenya,Lakes,Least Concern,Noah Robinson,Hiding in vegetation
182,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.19,172.0,Subadult,Male,08-02-2011,Sudan,Swamps,Least Concern,Sofia Ramirez,Observed near nest
183,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.55,300.1,Subadult,Female,21-04-2013,Kenya,Swamps,Least Concern,Noah Robinson,Resting in mud
184,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.02,234.7,Adult,Female,16-11-2006,Tanzania,Lakes,Least Concern,Sofia Ramirez,Observed eating prey
185,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.29,350.8,Juvenile,Male,23-03-2006,Tanzania,Rivers,Least Concern,Liam Evans,Resting in mud
186,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,6.18,665.0,Hatchling,Female,08-09-2023,Sudan,Lakes,Least Concern,Olivia Simmons,Unusual size
187,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.8,345.6,Juvenile,Female,12-09-2008,Sudan,Lakes,Least Concern,Sofia Ramirez,Hiding in vegetation
188,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.3,188.1,Hatchling,Unknown,05-01-2023,Tanzania,Rivers,Least Concern,Noah Robinson,Observed near nest
189,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.0,419.2,Hatchling,Female,19-07-2018,Kenya,Lakes,Least Concern,Sofia Ramirez,Unusual size
190,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.77,443.2,Hatchling,Female,26-09-2019,Kenya,Rivers,Least Concern,Chloe Butler,Hiding in vegetation
191,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.27,327.1,Adult,Male,25-09-2017,Kenya,Lakes,Least Concern,Noah Robinson,Aggressive during capture
192,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.19,472.2,Juvenile,Male,05-07-2016,Kenya,Lakes,Least Concern,Chloe Butler,Tagged last season
193,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,5.9,741.8,Subadult,Male,19-03-2015,Tanzania,Rivers,Least Concern,Olivia Simmons,Resting in mud
194,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,6.43,778.8,Subadult,Unknown,16-03-2009,Sudan,Lakes,Least Concern,Ethan Foster,Aggressive during capture
195,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.51,402.8,Adult,Female,30-03-2018,Kenya,Lakes,Least Concern,Olivia Simmons,Aggressive during capture
196,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.16,524.3,Adult,Male,21-04-2021,Sudan,Lakes,Least Concern,Jackson Hughes,Observed near nest
197,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.1,522.4,Hatchling,Unknown,29-07-2008,Sudan,Lakes,Least Concern,Layla Barnes,Tagged last season
198,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,2.5,202.7,Juvenile,Female,16-10-2006,Sudan,Swamps,Least Concern,Noah Robinson,Observed eating prey
199,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,4.01,429.9,Hatchling,Female,30-04-2025,Sudan,Swamps,Least Concern,Noah Robinson,Unusual size
200,Nile Crocodile,Crocodylus niloticus,Crocodylidae,Crocodylus,3.96,319.2,Hatchling,Female,21-05-2007,Tanzania,Swamps,Least Concern,Jackson Hughes,Unusual size
201,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.19,207.7,Hatchling,Female,11-09-2014,Venezuela,Coastal,Vulnerable,Liam Evans,Tagged last season
202,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.13,482.0,Hatchling,Unknown,22-01-2022,Mexico,Estuaries,Vulnerable,Ethan Foster,Tagged last season
203,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.8,472.9,Juvenile,Female,17-09-2022,Gabon,Rivers,Vulnerable,Sofia Ramirez,Aggressive during capture
204,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.86,470.3,Hatchling,Female,01-12-2011,Cuba,Estuaries,Vulnerable,Jackson Hughes,Resting in mud
205,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.37,340.0,Juvenile,Unknown,30-03-2011,Thailand,Swamps,Vulnerable,Layla Barnes,Aggressive during capture
206,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.43,284.5,Subadult,Unknown,12-06-2008,Venezuela,Coastal,Vulnerable,Liam Evans,Aggressive during capture
207,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.17,170.8,Adult,Male,23-05-2011,Cuba,Estuaries,Vulnerable,Sofia Ramirez,Aggressive during capture
208,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.58,511.8,Hatchling,Female,18-10-2012,Cuba,Estuaries,Vulnerable,Noah Robinson,Sunbathing on riverbank
209,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,5.66,571.5,Subadult,Unknown,04-04-2007,Venezuela,Estuaries,Vulnerable,Liam Evans,Observed eating prey
210,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.35,200.9,Hatchling,Male,24-03-2005,Cuba,Coastal,Vulnerable,Layla Barnes,Resting in mud
211,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.75,401.9,Adult,Unknown,16-01-2022,Mexico,Estuaries,Vulnerable,Chloe Butler,Aggressive during capture
212,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.57,276.1,Juvenile,Unknown,11-10-2019,Cuba,Mangroves,Vulnerable,Olivia Simmons,Observed eating prey
213,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.72,380.1,Hatchling,Male,16-09-2007,Mexico,Mangroves,Vulnerable,Olivia Simmons,Observed eating prey
214,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.08,380.6,Juvenile,Unknown,29-03-2017,Venezuela,Mangroves,Vulnerable,Olivia Simmons,Observed eating prey
215,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.59,470.6,Juvenile,Unknown,07-02-2016,Venezuela,Mangroves,Vulnerable,Ethan Foster,Observed near nest
216,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.02,145.9,Juvenile,Female,07-04-2010,Cuba,Mangroves,Vulnerable,Liam Evans,Sunbathing on riverbank
217,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.2,150.4,Subadult,Female,20-09-2008,Cuba,Estuaries,Vulnerable,Sofia Ramirez,Hiding in vegetation
218,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.77,337.4,Subadult,Female,27-02-2021,Venezuela,Coastal,Vulnerable,Sofia Ramirez,Tagged last season
219,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.15,494.6,Adult,Male,12-03-2013,Cuba,Swamps,Vulnerable,Olivia Simmons,Hiding in vegetation
220,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.42,364.0,Juvenile,Unknown,09-05-2019,Mexico,Estuaries,Vulnerable,Olivia Simmons,Hiding in vegetation
221,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,6.16,694.4,Juvenile,Female,22-03-2008,Cuba,Mangroves,Vulnerable,Ethan Foster,Observed near nest
222,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.19,353.3,Juvenile,Male,07-04-2019,Indonesia,Rivers,Vulnerable,Chloe Butler,Aggressive during capture
223,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.92,217.6,Adult,Female,25-12-2021,Belize,Swamps,Vulnerable,Noah Robinson,Resting in mud
224,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.16,204.0,Adult,Male,10-10-2016,Cuba,Coastal,Vulnerable,Sofia Ramirez,Observed eating prey
225,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.36,389.0,Juvenile,Unknown,23-07-2022,Mexico,Mangroves,Vulnerable,Ethan Foster,Resting in mud
226,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.1,269.7,Adult,Female,20-01-2011,Mexico,Coastal,Vulnerable,Liam Evans,Observed eating prey
227,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,5.08,578.7,Hatchling,Unknown,31-08-2024,Mexico,Mangroves,Vulnerable,Ethan Foster,Tagged last season
228,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.15,268.6,Adult,Male,14-09-2009,Mexico,Coastal,Vulnerable,Sofia Ramirez,Hiding in vegetation
229,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.82,299.9,Juvenile,Unknown,07-06-2018,Colombia,Swamps,Vulnerable,Liam Evans,Observed eating prey
230,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.05,276.1,Juvenile,Unknown,29-02-2008,Cuba,Coastal,Vulnerable,Jackson Hughes,Resting in mud
231,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.56,240.1,Juvenile,Female,15-05-2016,Venezuela,Coastal,Vulnerable,Olivia Simmons,Hiding in vegetation
232,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.47,339.3,Hatchling,Female,13-06-2013,Mexico,Coastal,Vulnerable,Olivia Simmons,Resting in mud
233,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.68,367.2,Hatchling,Male,22-10-2009,Cuba,Estuaries,Vulnerable,Olivia Simmons,Sunbathing on riverbank
234,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.28,225.6,Adult,Male,13-10-2016,Mexico,Coastal,Vulnerable,Jackson Hughes,Observed near nest
235,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.95,286.5,Adult,Male,26-06-2010,Mexico,Mangroves,Vulnerable,Noah Robinson,Aggressive during capture
236,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.82,324.2,Juvenile,Female,06-01-2008,Venezuela,Estuaries,Vulnerable,Jackson Hughes,Unusual size
237,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.37,282.6,Juvenile,Unknown,11-07-2022,Venezuela,Estuaries,Vulnerable,Ethan Foster,Observed near nest
238,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.53,397.3,Subadult,Unknown,26-05-2010,Belize,Estuaries,Vulnerable,Sofia Ramirez,Hiding in vegetation
239,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.76,221.3,Juvenile,Male,16-06-2017,Cuba,Estuaries,Vulnerable,Jackson Hughes,Aggressive during capture
240,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.97,292.2,Hatchling,Unknown,13-07-2020,Mexico,Coastal,Vulnerable,Ethan Foster,Observed near nest
241,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,1.71,131.7,Hatchling,Male,15-04-2006,Venezuela,Estuaries,Vulnerable,Layla Barnes,Unusual size
242,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.16,473.1,Juvenile,Unknown,26-06-2010,Mexico,Estuaries,Vulnerable,Layla Barnes,Hiding in vegetation
243,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.66,283.1,Juvenile,Male,19-04-2014,Cuba,Estuaries,Vulnerable,Ethan Foster,Aggressive during capture
244,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.7,302.6,Hatchling,Unknown,03-12-2024,Mexico,Estuaries,Vulnerable,Jackson Hughes,Aggressive during capture
245,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.87,291.7,Juvenile,Female,12-06-2006,Indonesia,Swamps,Vulnerable,Ethan Foster,Resting in mud
246,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.34,320.4,Adult,Male,17-12-2008,Mexico,Mangroves,Vulnerable,Sofia Ramirez,Observed near nest
247,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.57,166.3,Adult,Male,29-05-2024,Venezuela,Estuaries,Vulnerable,Ethan Foster,Resting in mud
248,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,5.23,588.7,Subadult,Female,02-02-2006,Mexico,Coastal,Vulnerable,Sofia Ramirez,Resting in mud
249,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,5.03,571.9,Juvenile,Male,16-02-2013,Venezuela,Mangroves,Vulnerable,Sofia Ramirez,Observed near nest
250,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.0,212.1,Subadult,Unknown,08-02-2011,Mexico,Mangroves,Vulnerable,Noah Robinson,Observed near nest
251,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.42,292.1,Hatchling,Male,19-12-2009,Cuba,Estuaries,Vulnerable,Layla Barnes,Aggressive during capture
252,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.7,280.0,Subadult,Male,19-09-2015,Cuba,Mangroves,Vulnerable,Liam Evans,Observed near nest
253,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.98,374.2,Juvenile,Male,21-08-2017,Venezuela,Estuaries,Vulnerable,Sofia Ramirez,Unusual size
254,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.33,222.2,Subadult,Male,18-12-2009,Venezuela,Estuaries,Vulnerable,Jackson Hughes,Observed eating prey
255,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.03,168.6,Adult,Male,16-04-2020,Venezuela,Mangroves,Vulnerable,Noah Robinson,Hiding in vegetation
256,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.32,198.1,Subadult,Female,19-02-2013,Cuba,Mangroves,Vulnerable,Sofia Ramirez,Aggressive during capture
257,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.69,215.7,Subadult,Female,18-04-2024,Venezuela,Coastal,Vulnerable,Liam Evans,Sunbathing on riverbank
258,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.76,327.1,Juvenile,Male,18-01-2005,Mexico,Mangroves,Vulnerable,Jackson Hughes,Resting in mud
259,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.76,240.8,Hatchling,Unknown,08-07-2007,Mexico,Estuaries,Vulnerable,Chloe Butler,Observed eating prey
260,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,1.95,159.3,Adult,Female,13-08-2015,Cuba,Mangroves,Vulnerable,Olivia Simmons,Aggressive during capture
261,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.45,454.5,Subadult,Male,13-06-2021,Mexico,Coastal,Vulnerable,Noah Robinson,Observed eating prey
262,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,5.67,727.2,Juvenile,Male,10-03-2008,Cuba,Estuaries,Vulnerable,Sofia Ramirez,Tagged last season
263,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.21,345.9,Adult,Unknown,12-08-2012,Australia,Estuaries,Vulnerable,Ethan Foster,Tagged last season
264,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,1.93,157.6,Adult,Male,23-05-2020,Mexico,Coastal,Vulnerable,Chloe Butler,Tagged last season
265,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.31,345.6,Hatchling,Male,04-04-2008,Venezuela,Mangroves,Vulnerable,Sofia Ramirez,Resting in mud
266,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.28,226.6,Juvenile,Female,06-06-2020,Venezuela,Estuaries,Vulnerable,Layla Barnes,Tagged last season
267,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.85,223.5,Juvenile,Female,03-04-2012,Mexico,Coastal,Vulnerable,Sofia Ramirez,Observed near nest
268,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.52,167.0,Hatchling,Female,19-08-2011,Mexico,Flooded Savannas,Vulnerable,Jackson Hughes,Hiding in vegetation
269,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,1.92,156.0,Juvenile,Unknown,08-10-2019,Venezuela,Estuaries,Vulnerable,Jackson Hughes,Unusual size
270,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.74,289.8,Subadult,Female,09-10-2025,Cuba,Mangroves,Vulnerable,Jackson Hughes,Hiding in vegetation
271,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.37,340.5,Hatchling,Female,20-04-2022,Venezuela,Coastal,Vulnerable,Liam Evans,Sunbathing on riverbank
272,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,5.51,664.5,Adult,Unknown,22-02-2019,Cuba,Coastal,Vulnerable,Jackson Hughes,Aggressive during capture
273,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,5.5,555.5,Subadult,Female,13-06-2007,Cuba,Estuaries,Vulnerable,Layla Barnes,Aggressive during capture
274,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.91,315.5,Adult,Female,26-05-2015,Venezuela,Estuaries,Vulnerable,Olivia Simmons,Resting in mud
275,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,5.12,570.9,Hatchling,Unknown,11-06-2024,Mexico,Coastal,Vulnerable,Liam Evans,Unusual size
276,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,1.9,139.0,Hatchling,Unknown,26-12-2017,Venezuela,Estuaries,Vulnerable,Layla Barnes,Resting in mud
277,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.55,243.3,Juvenile,Unknown,02-03-2020,Mexico,Estuaries,Vulnerable,Layla Barnes,Observed eating prey
278,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.3,536.2,Adult,Female,06-09-2023,Cuba,Coastal,Vulnerable,Jackson Hughes,Observed near nest
279,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.16,333.7,Juvenile,Unknown,21-04-2022,Guatemala,Swamps,Vulnerable,Sofia Ramirez,Observed eating prey
280,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.6,196.6,Juvenile,Male,03-02-2010,Cuba,Coastal,Vulnerable,Liam Evans,Aggressive during capture
281,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.13,401.9,Hatchling,Unknown,27-05-2024,Cuba,Mangroves,Vulnerable,Jackson Hughes,Aggressive during capture
282,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.36,431.8,Subadult,Female,31-07-2011,Mexico,Coastal,Vulnerable,Liam Evans,Observed eating prey
283,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.32,247.6,Juvenile,Unknown,14-03-2015,Mexico,Estuaries,Vulnerable,Noah Robinson,Hiding in vegetation
284,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.5,311.9,Subadult,Female,10-02-2016,Cuba,Estuaries,Vulnerable,Noah Robinson,Observed eating prey
285,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.27,164.4,Juvenile,Male,22-01-2021,Cuba,Estuaries,Vulnerable,Chloe Butler,Unusual size
286,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.08,391.4,Hatchling,Unknown,16-12-2019,Mexico,Coastal,Vulnerable,Sofia Ramirez,Observed eating prey
287,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.72,306.7,Juvenile,Female,16-04-2009,Venezuela,Mangroves,Vulnerable,Sofia Ramirez,Hiding in vegetation
288,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.3,179.2,Adult,Unknown,11-04-2017,Cuba,Estuaries,Vulnerable,Jackson Hughes,Resting in mud
289,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.82,394.1,Hatchling,Male,08-04-2020,Sudan,Rivers,Vulnerable,Liam Evans,Sunbathing on riverbank
290,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,1.83,172.7,Adult,Male,24-12-2016,Cuba,Mangroves,Vulnerable,Sofia Ramirez,Observed near nest
291,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.64,248.6,Subadult,Unknown,20-10-2015,Mexico,Mangroves,Vulnerable,Jackson Hughes,Resting in mud
292,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.13,292.8,Adult,Male,26-07-2005,Venezuela,Estuaries,Vulnerable,Chloe Butler,Unusual size
293,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.66,374.2,Subadult,Male,18-04-2011,Cuba,Estuaries,Vulnerable,Olivia Simmons,Observed eating prey
294,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.49,235.0,Hatchling,Female,25-06-2016,Mexico,Mangroves,Vulnerable,Olivia Simmons,Sunbathing on riverbank
